tanggal,komoditas,satuan,harga_lama,harga_sekarang,selisih,persen
2021-05-05,-Indomie Rasa Kari Ayam,Bungkus,2975,2975,0,"0,00%"
2021-05-05,-Cabe Merah Keriting,kg,28000,28000,0,"0,00%"
2021-05-05,-Cabe Merah Besar,kg,30400,30400,0,"0,00%"
2021-05-05,-Cabe Rawit Merah,kg,99600,98600,-1000,"-1,00%"
2021-05-05,BAWANG,,0,0,,
2021-05-05,-Bawang Merah,kg,38400,38400,0,"0,00%"
2021-05-05,-Bawang Putih Sinco/Honan,kg,30600,30600,0,"0,00%"
2021-05-05,-Ikan Asin Teri,kg,110000,110000,0,"0,00%"
2021-05-05,-KACANG HIJAU,kg,26400,26400,0,"0,00%"
2021-05-05,-KACANG TANAH,kg,33200,32800,-400,"-1,20%"
2021-05-05,-KETELA POHON,kg,3375,3375,0,"0,00%"
2021-05-05,-KOL/KUBIS,kg,8200,8200,0,"0,00%"
2021-05-05,-KENTANG,kg,13600,13600,0,"0,00%"
2021-05-05,-Tomat Merah,kg,8800,8800,0,"0,00%"
2021-05-05,-WORTEL,kg,9800,9800,0,"0,00%"
2021-05-05,-BUNCIS,kg,10800,10800,0,"0,00%"
2021-05-05,-Semen Gresik,40 Kg,57000,57000,0,"0,00%"
2021-05-05,-Semen Tiga Roda,40 Kg,46000,46000,0,"0,00%"
2021-05-05,-Semen Padang,40 Kg,41000,41000,0,"0,00%"
2021-05-05,-Semen Tonasa,40 Kg,0,0,-,-
2021-05-05,-Semen Bosowa,40 Kg,47000,47000,0,"0,00%"
2021-05-05,-Semen Dynamix,40 Kg,0,0,-,-
2021-05-05,IKAN SEGAR,,0,0,,
2021-05-05,-Ikan Bandeng,kg,31200,31200,0,"0,00%"
2021-05-05,-Ikan Kembung,kg,33200,33200,0,"0,00%"
2021-05-05,-Ikan Tuna,kg,34250,34250,0,"0,00%"
2021-05-05,-Ikan Tongkol,kg,33200,33200,0,"0,00%"
2021-05-05,-Ikan Cakalang,kg,33333,33333,0,"0,00%"
2021-05-05,-KAYU BALOK MERANTI (4 X 10),Btg,0,0,-,-
2021-05-05,-Papan Meranti (4m X 3cm X 20mm),Lembar,0,0,-,-
2021-05-05,-TRIPLEK (6MM),lembar,61500,61500,0,"0,00%"
2021-05-05,-Besi Beton 6 mm (12/9m),Btg,30666,30666,0,"0,00%"
2021-05-05,-Besi Beton 8 mm (12/9m),Btg,52500,52500,0,"0,00%"
2021-05-05,-Besi Beton 10 mm (12/9m),Btg,75033,75033,0,"0,00%"
2021-05-05,-Besi Beton 12 mm (12/9m),Btg,105333,105333,0,"0,00%"
2021-05-05,-Paku Ukuran 10Cm,Kg,17000,17000,0,"0,00%"
2021-05-05,-Paku Ukuran 2 Cm,Kg,18000,18000,0,"0,00%"
2021-05-05,-Paku Ukuran 3Cm,Kg,17000,17000,0,"0,00%"
2021-05-05,-Paku Ukuran 4Cm,kg,18000,18000,0,"0,00%"
2021-05-05,-Paku Ukuran 5Cm,Kg,18166,18166,0,"0,00%"
2021-05-05,-Paku Ukuran 7Cm,Kg,18500,18500,0,"0,00%"
2021-05-05,-GAS ELPIGI 3 Kg,Kg,20250,20250,0,"0,00%"
2021-05-05,-Pupuk KCL Non Subsidi,Kg,14000,14000,0,"0,00%"
2021-05-05,-Pupuk NPK Non Subsidi,Kg,21000,21000,0,"0,00%"
2021-05-05,-Pupuk SP 35 Non Subsidi,Kg,11400,11400,0,"0,00%"
2021-05-05,-Pupuk Urea Non Subsidi,Kg,9000,9000,0,"0,00%"
2021-05-05,-Pupuk ZA Non Subsidi,Kg,11500,11500,0,"0,00%"
2021-05-06,BERAS,,0,0,,
2021-05-06,-Beras Premium,kg,15120,15120,0,"0,00%"
2021-05-06,-Beras Medium,kg,12020,12020,0,"0,00%"
2021-05-06,GULA,,0,0,,
2021-05-06,-Gula Kristal Putih,kg,16700,16700,0,"0,00%"
2021-05-06,MINYAK GORENG,,0,0,,
2021-05-06,-Minyak Goreng Curah,kg,19440,19440,0,"0,00%"
2021-05-06,-Minyak Goreng Kemasan Premium,1 liter,21500,21500,0,"0,00%"
2021-05-06,-Minyak Goreng Kemasan Sederhana,1 Liter,18625,18625,0,"0,00%"
2021-05-06,-Minyak Goreng MINYAKITA,1 Liter,15700,15700,0,"0,00%"
2021-05-06,DAGING,,0,0,,
2021-05-06,-Daging Sapi Paha Belakang,kg,123000,123000,0,"0,00%"
2021-05-06,-Daging Ayam Ras,kg,36600,36600,0,"0,00%"
2021-05-06,-Daging Ayam Kampung,ekor,58333,58333,0,"0,00%"
2021-05-06,TELUR AYAM,,0,0,,
2021-05-06,-Telur Ayam Ras,kg,28800,28800,0,"0,00%"
2021-05-06,-Telur Ayam Kampung,kg,42600,42600,0,"0,00%"
2021-05-06,SUSU,,0,0,,
2021-05-06,-Susu Kental Manis Merk Bendera,370 gr/kl,12125,12125,0,"0,00%"
2021-05-06,-Susu Kental Manis Merk Indomilk,370 gr/kl,12000,12000,0,"0,00%"
2021-05-06,SUSU BUBUK,,0,0,,
2021-05-06,-Susu Bubuk Merk Bendera (Instant),400 gr/dos,40500,40500,0,"0,00%"
2021-05-06,-Susu Bubuk Merk Indomilk (Instant),400 gr/dos,40000,40000,0,"0,00%"
2021-05-06,-Jagung Pipilan Kering,kg,7375,7375,0,"0,00%"
2021-05-06,GARAM BERYODIUM,,0,0,,
2021-05-06,-Bata,Buah,1000,1000,0,"0,00%"
2021-05-06,-Halus,kg,9000,9000,0,"0,00%"
2021-05-06,TEPUNG TERIGU,,0,0,,
2021-05-06,-Terigu Protein Sedang (Kemasan),kg,12000,12000,0,"0,00%"
2021-05-06,-Kedelai Impor,kg,11600,11600,0,"0,00%"
2021-05-06,-Kedelai Lokal,kg,0,0,-,-
2021-05-06,-Indomie Rasa Kari Ayam,Bungkus,2975,2975,0,"0,00%"
2021-05-06,-Cabe Merah Keriting,kg,28000,28000,0,"0,00%"
2021-05-06,-Cabe Merah Besar,kg,30400,30400,0,"0,00%"
2021-05-06,-Cabe Rawit Merah,kg,99600,98600,-1000,"-1,00%"
2021-05-06,BAWANG,,0,0,,
2021-05-06,-Bawang Merah,kg,38400,38400,0,"0,00%"
2021-05-06,-Bawang Putih Sinco/Honan,kg,30600,30600,0,"0,00%"
2021-05-06,-Ikan Asin Teri,kg,110000,110000,0,"0,00%"
2021-05-06,-KACANG HIJAU,kg,26400,26400,0,"0,00%"
2021-05-06,-KACANG TANAH,kg,33200,32800,-400,"-1,20%"
2021-05-06,-KETELA POHON,kg,3375,3375,0,"0,00%"
2021-05-06,-KOL/KUBIS,kg,8200,8200,0,"0,00%"
2021-05-06,-KENTANG,kg,13600,13600,0,"0,00%"
2021-05-06,-Tomat Merah,kg,8800,8800,0,"0,00%"
2021-05-06,-WORTEL,kg,9800,9800,0,"0,00%"
2021-05-06,-BUNCIS,kg,10800,10800,0,"0,00%"
2021-05-06,-Semen Gresik,40 Kg,57000,57000,0,"0,00%"
2021-05-06,-Semen Tiga Roda,40 Kg,46000,46000,0,"0,00%"
2021-05-06,-Semen Padang,40 Kg,41000,41000,0,"0,00%"
2021-05-06,-Semen Tonasa,40 Kg,0,0,-,-
2021-05-06,-Semen Bosowa,40 Kg,47000,47000,0,"0,00%"
2021-05-06,-Semen Dynamix,40 Kg,0,0,-,-
2021-05-06,IKAN SEGAR,,0,0,,
2021-05-06,-Ikan Bandeng,kg,31200,31200,0,"0,00%"
2021-05-06,-Ikan Kembung,kg,33200,33200,0,"0,00%"
2021-05-06,-Ikan Tuna,kg,34250,34250,0,"0,00%"
2021-05-06,-Ikan Tongkol,kg,33200,33200,0,"0,00%"
2021-05-06,-Ikan Cakalang,kg,33333,33333,0,"0,00%"
2021-05-06,-KAYU BALOK MERANTI (4 X 10),Btg,0,0,-,-
2021-05-06,-Papan Meranti (4m X 3cm X 20mm),Lembar,0,0,-,-
2021-05-06,-TRIPLEK (6MM),lembar,61500,61500,0,"0,00%"
2021-05-06,-Besi Beton 6 mm (12/9m),Btg,30666,30666,0,"0,00%"
2021-05-06,-Besi Beton 8 mm (12/9m),Btg,52500,52500,0,"0,00%"
2021-05-06,-Besi Beton 10 mm (12/9m),Btg,75033,75033,0,"0,00%"
2021-05-06,-Besi Beton 12 mm (12/9m),Btg,105333,105333,0,"0,00%"
2021-05-06,-Paku Ukuran 10Cm,Kg,17000,17000,0,"0,00%"
2021-05-06,-Paku Ukuran 2 Cm,Kg,18000,18000,0,"0,00%"
2021-05-06,-Paku Ukuran 3Cm,Kg,17000,17000,0,"0,00%"
2021-05-06,-Paku Ukuran 4Cm,kg,18000,18000,0,"0,00%"
2021-05-06,-Paku Ukuran 5Cm,Kg,18166,18166,0,"0,00%"
2021-05-06,-Paku Ukuran 7Cm,Kg,18500,18500,0,"0,00%"
2021-05-06,-GAS ELPIGI 3 Kg,Kg,20250,20250,0,"0,00%"
2021-05-06,-Pupuk KCL Non Subsidi,Kg,14000,14000,0,"0,00%"
2021-05-06,-Pupuk NPK Non Subsidi,Kg,21000,21000,0,"0,00%"
2021-05-06,-Pupuk SP 35 Non Subsidi,Kg,11400,11400,0,"0,00%"
2021-05-06,-Pupuk Urea Non Subsidi,Kg,9000,9000,0,"0,00%"
2021-05-06,-Pupuk ZA Non Subsidi,Kg,11500,11500,0,"0,00%"
2021-05-07,BERAS,,0,0,,
2021-05-07,-Beras Premium,kg,15120,15120,0,"0,00%"
2021-05-07,-Beras Medium,kg,12020,12020,0,"0,00%"
2021-05-07,GULA,,0,0,,
2021-05-07,-Gula Kristal Putih,kg,16700,16700,0,"0,00%"
2021-05-07,MINYAK GORENG,,0,0,,
2021-05-07,-Minyak Goreng Curah,kg,19440,19440,0,"0,00%"
2021-05-07,-Minyak Goreng Kemasan Premium,1 liter,21500,21500,0,"0,00%"
2021-05-07,-Minyak Goreng Kemasan Sederhana,1 Liter,18625,18625,0,"0,00%"
2021-05-07,-Minyak Goreng MINYAKITA,1 Liter,15700,15700,0,"0,00%"
2021-05-07,DAGING,,0,0,,
2021-05-07,-Daging Sapi Paha Belakang,kg,123000,123000,0,"0,00%"
2021-05-07,-Daging Ayam Ras,kg,36600,36600,0,"0,00%"
2021-05-07,-Daging Ayam Kampung,ekor,58333,58333,0,"0,00%"
2021-05-07,TELUR AYAM,,0,0,,
2021-05-07,-Telur Ayam Ras,kg,28800,28800,0,"0,00%"
2021-05-07,-Telur Ayam Kampung,kg,42600,42600,0,"0,00%"
2021-05-07,SUSU,,0,0,,
2021-05-07,-Susu Kental Manis Merk Bendera,370 gr/kl,12125,12125,0,"0,00%"
2021-05-07,-Susu Kental Manis Merk Indomilk,370 gr/kl,12000,12000,0,"0,00%"
2021-05-07,SUSU BUBUK,,0,0,,
2021-05-07,-Susu Bubuk Merk Bendera (Instant),400 gr/dos,40500,40500,0,"0,00%"
2021-05-07,-Susu Bubuk Merk Indomilk (Instant),400 gr/dos,40000,40000,0,"0,00%"
2021-05-07,-Jagung Pipilan Kering,kg,7375,7375,0,"0,00%"
2021-05-07,GARAM BERYODIUM,,0,0,,
2021-05-07,-Bata,Buah,1000,1000,0,"0,00%"
2021-05-07,-Halus,kg,9000,9000,0,"0,00%"
2021-05-07,TEPUNG TERIGU,,0,0,,
2021-05-07,-Terigu Protein Sedang (Kemasan),kg,12000,12000,0,"0,00%"
2021-05-07,-Kedelai Impor,kg,11600,11600,0,"0,00%"
2021-05-07,-Kedelai Lokal,kg,0,0,-,-
2021-05-07,-Indomie Rasa Kari Ayam,Bungkus,2975,2975,0,"0,00%"
2021-05-07,-Cabe Merah Keriting,kg,28000,28000,0,"0,00%"
2021-05-07,-Cabe Merah Besar,kg,30400,30400,0,"0,00%"
2021-05-07,-Cabe Rawit Merah,kg,99600,98600,-1000,"-1,00%"
2021-05-07,BAWANG,,0,0,,
2021-05-07,-Bawang Merah,kg,38400,38400,0,"0,00%"
2021-05-07,-Bawang Putih Sinco/Honan,kg,30600,30600,0,"0,00%"
2021-05-07,-Ikan Asin Teri,kg,110000,110000,0,"0,00%"
2021-05-07,-KACANG HIJAU,kg,26400,26400,0,"0,00%"
2021-05-07,-KACANG TANAH,kg,33200,32800,-400,"-1,20%"
2021-05-07,-KETELA POHON,kg,3375,3375,0,"0,00%"
2021-05-07,-KOL/KUBIS,kg,8200,8200,0,"0,00%"
2021-05-07,-KENTANG,kg,13600,13600,0,"0,00%"
2021-05-07,-Tomat Merah,kg,8800,8800,0,"0,00%"
2021-05-07,-WORTEL,kg,9800,9800,0,"0,00%"
2021-05-07,-BUNCIS,kg,10800,10800,0,"0,00%"
2021-05-07,-Semen Gresik,40 Kg,57000,57000,0,"0,00%"
2021-05-07,-Semen Tiga Roda,40 Kg,46000,46000,0,"0,00%"
2021-05-07,-Semen Padang,40 Kg,41000,41000,0,"0,00%"
2021-05-07,-Semen Tonasa,40 Kg,0,0,-,-
2021-05-07,-Semen Bosowa,40 Kg,47000,47000,0,"0,00%"
2021-05-07,-Semen Dynamix,40 Kg,0,0,-,-
2021-05-07,IKAN SEGAR,,0,0,,
2021-05-07,-Ikan Bandeng,kg,31200,31200,0,"0,00%"
2021-05-07,-Ikan Kembung,kg,33200,33200,0,"0,00%"
2021-05-07,-Ikan Tuna,kg,34250,34250,0,"0,00%"
2021-05-07,-Ikan Tongkol,kg,33200,33200,0,"0,00%"
2021-05-07,-Ikan Cakalang,kg,33333,33333,0,"0,00%"
2021-05-07,-KAYU BALOK MERANTI (4 X 10),Btg,0,0,-,-
2021-05-07,-Papan Meranti (4m X 3cm X 20mm),Lembar,0,0,-,-
2021-05-07,-TRIPLEK (6MM),lembar,61500,61500,0,"0,00%"
2021-05-07,-Besi Beton 6 mm (12/9m),Btg,30666,30666,0,"0,00%"
2021-05-07,-Besi Beton 8 mm (12/9m),Btg,52500,52500,0,"0,00%"
2021-05-07,-Besi Beton 10 mm (12/9m),Btg,75033,75033,0,"0,00%"
2021-05-07,-Besi Beton 12 mm (12/9m),Btg,105333,105333,0,"0,00%"
2021-05-07,-Paku Ukuran 10Cm,Kg,17000,17000,0,"0,00%"
2021-05-07,-Paku Ukuran 2 Cm,Kg,18000,18000,0,"0,00%"
2021-05-07,-Paku Ukuran 3Cm,Kg,17000,17000,0,"0,00%"
2021-05-07,-Paku Ukuran 4Cm,kg,18000,18000,0,"0,00%"
2021-05-07,-Paku Ukuran 5Cm,Kg,18166,18166,0,"0,00%"
2021-05-07,-Paku Ukuran 7Cm,Kg,18500,18500,0,"0,00%"
2021-05-07,-GAS ELPIGI 3 Kg,Kg,20250,20250,0,"0,00%"
2021-05-07,-Pupuk KCL Non Subsidi,Kg,14000,14000,0,"0,00%"
2021-05-07,-Pupuk NPK Non Subsidi,Kg,21000,21000,0,"0,00%"
2021-05-07,-Pupuk SP 35 Non Subsidi,Kg,11400,11400,0,"0,00%"
2021-05-07,-Pupuk Urea Non Subsidi,Kg,9000,9000,0,"0,00%"
2021-05-07,-Pupuk ZA Non Subsidi,Kg,11500,11500,0,"0,00%"
2021-05-08,BERAS,,0,0,,
2021-05-08,-Beras Premium,kg,15120,15120,0,"0,00%"
2021-05-08,-Beras Medium,kg,12020,12020,0,"0,00%"
2021-05-08,GULA,,0,0,,
2021-05-08,-Gula Kristal Putih,kg,16700,16700,0,"0,00%"
2021-05-08,MINYAK GORENG,,0,0,,
2021-05-08,-Minyak Goreng Curah,kg,19440,19440,0,"0,00%"
2021-05-08,-Minyak Goreng Kemasan Premium,1 liter,21500,21500,0,"0,00%"
2021-05-08,-Minyak Goreng Kemasan Sederhana,1 Liter,18625,18625,0,"0,00%"
2021-05-08,-Minyak Goreng MINYAKITA,1 Liter,15700,15700,0,"0,00%"
2021-05-08,DAGING,,0,0,,
2021-05-08,-Daging Sapi Paha Belakang,kg,123000,123000,0,"0,00%"
2021-05-08,-Daging Ayam Ras,kg,36600,36600,0,"0,00%"
2021-05-08,-Daging Ayam Kampung,ekor,58333,58333,0,"0,00%"
2021-05-08,TELUR AYAM,,0,0,,
2021-05-08,-Telur Ayam Ras,kg,28800,28800,0,"0,00%"
2021-05-08,-Telur Ayam Kampung,kg,42600,42600,0,"0,00%"
2021-05-08,SUSU,,0,0,,
2021-05-08,-Susu Kental Manis Merk Bendera,370 gr/kl,12125,12125,0,"0,00%"
2021-05-08,-Susu Kental Manis Merk Indomilk,370 gr/kl,12000,12000,0,"0,00%"
2021-05-08,SUSU BUBUK,,0,0,,
2021-05-08,-Susu Bubuk Merk Bendera (Instant),400 gr/dos,40500,40500,0,"0,00%"
2021-05-08,-Susu Bubuk Merk Indomilk (Instant),400 gr/dos,40000,40000,0,"0,00%"
2021-05-08,-Jagung Pipilan Kering,kg,7375,7375,0,"0,00%"
2021-05-08,GARAM BERYODIUM,,0,0,,
2021-05-08,-Bata,Buah,1000,1000,0,"0,00%"
2021-05-08,-Halus,kg,9000,9000,0,"0,00%"
2021-05-08,TEPUNG TERIGU,,0,0,,
2021-05-08,-Terigu Protein Sedang (Kemasan),kg,12000,12000,0,"0,00%"
2021-05-08,-Kedelai Impor,kg,11600,11600,0,"0,00%"
2021-05-08,-Kedelai Lokal,kg,0,0,-,-
2021-05-08,-Indomie Rasa Kari Ayam,Bungkus,2975,2975,0,"0,00%"
2021-05-08,-Cabe Merah Keriting,kg,28000,28000,0,"0,00%"
2021-05-08,-Cabe Merah Besar,kg,30400,30400,0,"0,00%"
2021-05-08,-Cabe Rawit Merah,kg,99600,98600,-1000,"-1,00%"
2021-05-08,BAWANG,,0,0,,
2021-05-08,-Bawang Merah,kg,38400,38400,0,"0,00%"
2021-05-08,-Bawang Putih Sinco/Honan,kg,30600,30600,0,"0,00%"
2021-05-08,-Ikan Asin Teri,kg,110000,110000,0,"0,00%"
2021-05-08,-KACANG HIJAU,kg,26400,26400,0,"0,00%"
2021-05-08,-KACANG TANAH,kg,33200,32800,-400,"-1,20%"
2021-05-08,-KETELA POHON,kg,3375,3375,0,"0,00%"
2021-05-08,-KOL/KUBIS,kg,8200,8200,0,"0,00%"
2021-05-08,-KENTANG,kg,13600,13600,0,"0,00%"
2021-05-08,-Tomat Merah,kg,8800,8800,0,"0,00%"
2021-05-08,-WORTEL,kg,9800,9800,0,"0,00%"
2021-05-08,-BUNCIS,kg,10800,10800,0,"0,00%"
2021-05-08,-Semen Gresik,40 Kg,57000,57000,0,"0,00%"
2021-05-08,-Semen Tiga Roda,40 Kg,46000,46000,0,"0,00%"
2021-05-08,-Semen Padang,40 Kg,41000,41000,0,"0,00%"
2021-05-08,-Semen Tonasa,40 Kg,0,0,-,-
2021-05-08,-Semen Bosowa,40 Kg,47000,47000,0,"0,00%"
2021-05-08,-Semen Dynamix,40 Kg,0,0,-,-
2021-05-08,IKAN SEGAR,,0,0,,
2021-05-08,-Ikan Bandeng,kg,31200,31200,0,"0,00%"
2021-05-08,-Ikan Kembung,kg,33200,33200,0,"0,00%"
2021-05-08,-Ikan Tuna,kg,34250,34250,0,"0,00%"
2021-05-08,-Ikan Tongkol,kg,33200,33200,0,"0,00%"
2021-05-08,-Ikan Cakalang,kg,33333,33333,0,"0,00%"
2021-05-08,-KAYU BALOK MERANTI (4 X 10),Btg,0,0,-,-
2021-05-08,-Papan Meranti (4m X 3cm X 20mm),Lembar,0,0,-,-
2021-05-08,-TRIPLEK (6MM),lembar,61500,61500,0,"0,00%"
2021-05-08,-Besi Beton 6 mm (12/9m),Btg,30666,30666,0,"0,00%"
2021-05-08,-Besi Beton 8 mm (12/9m),Btg,52500,52500,0,"0,00%"
2021-05-08,-Besi Beton 10 mm (12/9m),Btg,75033,75033,0,"0,00%"
2021-05-08,-Besi Beton 12 mm (12/9m),Btg,105333,105333,0,"0,00%"
2021-05-08,-Paku Ukuran 10Cm,Kg,17000,17000,0,"0,00%"
2021-05-08,-Paku Ukuran 2 Cm,Kg,18000,18000,0,"0,00%"
2021-05-08,-Paku Ukuran 3Cm,Kg,17000,17000,0,"0,00%"
2021-05-08,-Paku Ukuran 4Cm,kg,18000,18000,0,"0,00%"
2021-05-08,-Paku Ukuran 5Cm,Kg,18166,18166,0,"0,00%"
2021-05-08,-Paku Ukuran 7Cm,Kg,18500,18500,0,"0,00%"
2021-05-08,-GAS ELPIGI 3 Kg,Kg,20250,20250,0,"0,00%"
2021-05-08,-Pupuk KCL Non Subsidi,Kg,14000,14000,0,"0,00%"
2021-05-08,-Pupuk NPK Non Subsidi,Kg,21000,21000,0,"0,00%"
2021-05-08,-Pupuk SP 35 Non Subsidi,Kg,11400,11400,0,"0,00%"
2021-05-08,-Pupuk Urea Non Subsidi,Kg,9000,9000,0,"0,00%"
2021-05-08,-Pupuk ZA Non Subsidi,Kg,11500,11500,0,"0,00%"
2021-05-09,BERAS,,0,0,,
2021-05-09,-Beras Premium,kg,15120,15120,0,"0,00%"
2021-05-09,-Beras Medium,kg,12020,12020,0,"0,00%"
2021-05-09,GULA,,0,0,,
2021-05-09,-Gula Kristal Putih,kg,16700,16700,0,"0,00%"
2021-05-09,MINYAK GORENG,,0,0,,
2021-05-09,-Minyak Goreng Curah,kg,19440,19440,0,"0,00%"
2021-05-09,-Minyak Goreng Kemasan Premium,1 liter,21500,21500,0,"0,00%"
2021-05-09,-Minyak Goreng Kemasan Sederhana,1 Liter,18625,18625,0,"0,00%"
2021-05-09,-Minyak Goreng MINYAKITA,1 Liter,15700,15700,0,"0,00%"
2021-05-09,DAGING,,0,0,,
2021-05-09,-Daging Sapi Paha Belakang,kg,123000,123000,0,"0,00%"
2021-05-09,-Daging Ayam Ras,kg,36600,36600,0,"0,00%"
2021-05-09,-Daging Ayam Kampung,ekor,58333,58333,0,"0,00%"
2021-05-09,TELUR AYAM,,0,0,,
2021-05-09,-Telur Ayam Ras,kg,28800,28800,0,"0,00%"
2021-05-09,-Telur Ayam Kampung,kg,42600,42600,0,"0,00%"
2021-05-09,SUSU,,0,0,,
2021-05-09,-Susu Kental Manis Merk Bendera,370 gr/kl,12125,12125,0,"0,00%"
2021-05-09,-Susu Kental Manis Merk Indomilk,370 gr/kl,12000,12000,0,"0,00%"
2021-05-09,SUSU BUBUK,,0,0,,
2021-05-09,-Susu Bubuk Merk Bendera (Instant),400 gr/dos,40500,40500,0,"0,00%"
2021-05-09,-Susu Bubuk Merk Indomilk (Instant),400 gr/dos,40000,40000,0,"0,00%"
2021-05-09,-Jagung Pipilan Kering,kg,7375,7375,0,"0,00%"
2021-05-09,GARAM BERYODIUM,,0,0,,
2021-05-09,-Bata,Buah,1000,1000,0,"0,00%"
2021-05-09,-Halus,kg,9000,9000,0,"0,00%"
2021-05-09,TEPUNG TERIGU,,0,0,,
2021-05-09,-Terigu Protein Sedang (Kemasan),kg,12000,12000,0,"0,00%"
2021-05-09,-Kedelai Impor,kg,11600,11600,0,"0,00%"
2021-05-09,-Kedelai Lokal,kg,0,0,-,-
2021-05-09,-Indomie Rasa Kari Ayam,Bungkus,2975,2975,0,"0,00%"
2021-05-09,-Cabe Merah Keriting,kg,28000,28000,0,"0,00%"
2021-05-09,-Cabe Merah Besar,kg,30400,30400,0,"0,00%"
2021-05-09,-Cabe Rawit Merah,kg,99600,98600,-1000,"-1,00%"
2021-05-09,BAWANG,,0,0,,
2021-05-09,-Bawang Merah,kg,38400,38400,0,"0,00%"
2021-05-09,-Bawang Putih Sinco/Honan,kg,30600,30600,0,"0,00%"
2021-05-09,-Ikan Asin Teri,kg,110000,110000,0,"0,00%"
2021-05-09,-KACANG HIJAU,kg,26400,26400,0,"0,00%"
2021-05-09,-KACANG TANAH,kg,33200,32800,-400,"-1,20%"
2021-05-09,-KETELA POHON,kg,3375,3375,0,"0,00%"
2021-05-09,-KOL/KUBIS,kg,8200,8200,0,"0,00%"
2021-05-09,-KENTANG,kg,13600,13600,0,"0,00%"
2021-05-09,-Tomat Merah,kg,8800,8800,0,"0,00%"
2021-05-09,-WORTEL,kg,9800,9800,0,"0,00%"
2021-05-09,-BUNCIS,kg,10800,10800,0,"0,00%"
2021-05-09,-Semen Gresik,40 Kg,57000,57000,0,"0,00%"
2021-05-09,-Semen Tiga Roda,40 Kg,46000,46000,0,"0,00%"
2021-05-09,-Semen Padang,40 Kg,41000,41000,0,"0,00%"
2021-05-09,-Semen Tonasa,40 Kg,0,0,-,-
2021-05-09,-Semen Bosowa,40 Kg,47000,47000,0,"0,00%"
2021-05-09,-Semen Dynamix,40 Kg,0,0,-,-
2021-05-09,IKAN SEGAR,,0,0,,
2021-05-09,-Ikan Bandeng,kg,31200,31200,0,"0,00%"
2021-05-09,-Ikan Kembung,kg,33200,33200,0,"0,00%"
2021-05-09,-Ikan Tuna,kg,34250,34250,0,"0,00%"
2021-05-09,-Ikan Tongkol,kg,33200,33200,0,"0,00%"
2021-05-09,-Ikan Cakalang,kg,33333,33333,0,"0,00%"
2021-05-09,-KAYU BALOK MERANTI (4 X 10),Btg,0,0,-,-
2021-05-09,-Papan Meranti (4m X 3cm X 20mm),Lembar,0,0,-,-
2021-05-09,-TRIPLEK (6MM),lembar,61500,61500,0,"0,00%"
2021-05-09,-Besi Beton 6 mm (12/9m),Btg,30666,30666,0,"0,00%"
2021-05-09,-Besi Beton 8 mm (12/9m),Btg,52500,52500,0,"0,00%"
2021-05-09,-Besi Beton 10 mm (12/9m),Btg,75033,75033,0,"0,00%"
2021-05-09,-Besi Beton 12 mm (12/9m),Btg,105333,105333,0,"0,00%"
2021-05-09,-Paku Ukuran 10Cm,Kg,17000,17000,0,"0,00%"
2021-05-09,-Paku Ukuran 2 Cm,Kg,18000,18000,0,"0,00%"
2021-05-09,-Paku Ukuran 3Cm,Kg,17000,17000,0,"0,00%"
2021-05-09,-Paku Ukuran 4Cm,kg,18000,18000,0,"0,00%"
2021-05-09,-Paku Ukuran 5Cm,Kg,18166,18166,0,"0,00%"
2021-05-09,-Paku Ukuran 7Cm,Kg,18500,18500,0,"0,00%"
2021-05-09,-GAS ELPIGI 3 Kg,Kg,20250,20250,0,"0,00%"
2021-05-09,-Pupuk KCL Non Subsidi,Kg,14000,14000,0,"0,00%"
2021-05-09,-Pupuk NPK Non Subsidi,Kg,21000,21000,0,"0,00%"
2021-05-09,-Pupuk SP 35 Non Subsidi,Kg,11400,11400,0,"0,00%"
2021-05-09,-Pupuk Urea Non Subsidi,Kg,9000,9000,0,"0,00%"
2021-05-09,-Pupuk ZA Non Subsidi,Kg,11500,11500,0,"0,00%"
2021-05-10,BERAS,,0,0,,
2021-05-10,-Beras Premium,kg,15120,15120,0,"0,00%"
2021-05-10,-Beras Medium,kg,12020,12020,0,"0,00%"
2021-05-10,GULA,,0,0,,
2021-05-10,-Gula Kristal Putih,kg,16700,16700,0,"0,00%"
2021-05-10,MINYAK GORENG,,0,0,,
2021-05-10,-Minyak Goreng Curah,kg,19440,19440,0,"0,00%"
2021-05-10,-Minyak Goreng Kemasan Premium,1 liter,21500,21500,0,"0,00%"
2021-05-10,-Minyak Goreng Kemasan Sederhana,1 Liter,18625,18625,0,"0,00%"
2021-05-10,-Minyak Goreng MINYAKITA,1 Liter,15700,15700,0,"0,00%"
2021-05-10,DAGING,,0,0,,
2021-05-10,-Daging Sapi Paha Belakang,kg,123000,123000,0,"0,00%"
2021-05-10,-Daging Ayam Ras,kg,36600,36600,0,"0,00%"
2021-05-10,-Daging Ayam Kampung,ekor,58333,58333,0,"0,00%"
2021-05-10,TELUR AYAM,,0,0,,
2021-05-10,-Telur Ayam Ras,kg,28800,28800,0,"0,00%"
2021-05-10,-Telur Ayam Kampung,kg,42600,42600,0,"0,00%"
2021-05-10,SUSU,,0,0,,
2021-05-10,-Susu Kental Manis Merk Bendera,370 gr/kl,12125,12125,0,"0,00%"
2021-05-10,-Susu Kental Manis Merk Indomilk,370 gr/kl,12000,12000,0,"0,00%"
2021-05-10,SUSU BUBUK,,0,0,,
